county_code,datetime,county,mnemonic,rel_cred,rel_saving,rel_interest,cred_r,saving_r,covid_r,interest_r,log_cred,log_savings,log_covid,log_interest
39,7/1/2020,IASI,IS,0.038131588,0.070287864,,0.008696224,0.008281225,0.218061489,1.75,-4.744866376,-4.79376441,-1.522978197,0.559615788
39,8/1/2020,IASI,IS,0.049202996,0.083527121,,0.008788967,0.008383662,0.740306434,1.5,-4.7342581,-4.781470482,-0.300691079,0.405465108
39,9/1/2020,IASI,IS,0.062701363,0.115292494,,0.00890204,0.008629443,1.187072839,1.5,-4.721474802,-4.752575357,0.171490478,0.405465108
39,10/1/2020,IASI,IS,0.071516537,0.140853039,,0.008975883,0.008827214,2.793492554,1.5,-4.713213955,-4.729915792,1.027292624,0.405465108
39,11/1/2020,IASI,IS,0.091486718,0.140027698,,0.009143169,0.008820828,5.245001821,1.5,-4.694748196,-4.730639495,1.657275589,0.405465108
39,12/1/2020,IASI,IS,0.112524884,0.205109594,,0.009319402,0.009324392,4.722215308,1.5,-4.675656821,-4.675121542,1.552278034,0.405465108
39,1/1/2021,IASI,IS,0.117696893,0.204493403,,0.009362727,0.009319624,2.676129447,1.25,-4.671018701,-4.675632988,0.984371514,0.223143551
39,2/1/2021,IASI,IS,0.130874125,0.218247439,,0.00947311,0.009426044,1.569980667,1.25,-4.659298028,-4.664278753,0.451063306,0.223143551
39,3/1/2021,IASI,IS,0.144531447,0.221143888,,0.009587515,0.009448455,2.50735211,1.25,-4.647293587,-4.661904021,0.91922726,0.223143551
39,4/1/2021,IASI,IS,0.1557572,0.224317096,,0.009681551,0.009473008,2.395811215,1.25,-4.63753321,-4.659308838,0.873721885,0.223143551
39,5/1/2021,IASI,IS,0.163982118,0.240630613,,0.009750449,0.009599231,0.567268941,1.25,-4.630441937,-4.646072245,-0.566921764,0.223143551
39,6/1/2021,IASI,IS,0.183433059,0.251612913,,0.009913386,0.009684206,0.089467442,1.25,-4.613869337,-4.637259004,-2.413880495,0.223143551
39,7/1/2021,IASI,IS,0.209731008,0.254968046,,0.010133679,0.009710166,0.061981086,1.25,-4.591890896,-4.634581943,-2.780926006,0.223143551
39,8/1/2021,IASI,IS,0.222484682,0.27338159,,0.010240514,0.009852638,0.209541178,1.25,-4.581403511,-4.620016023,-1.562835006,0.223143551
39,9/1/2021,IASI,IS,0.237566044,0.282563648,,0.010366847,0.009923683,1.985201835,1.25,-4.569142341,-4.612831129,0.685720589,0.223143551
39,10/1/2021,IASI,IS,0.25866546,0.296212627,,0.010543593,0.010029291,10.00597758,1.5,-4.552236923,-4.602245406,2.303182673,0.405465108
39,11/1/2021,IASI,IS,0.276055529,0.310912537,,0.010689266,0.010143029,4.516616862,1.75,-4.538515222,-4.590968566,1.507763232,0.559615788
39,12/1/2021,IASI,IS,0.282889118,0.380025178,,0.01074651,0.01067778,0.695936993,1.75,-4.533174266,-4.53959031,-0.362496151,0.559615788
17,4/1/2020,MARAMURES,MM,0.005673916,0.012141358,,0.005445828,0.005730264,0.037605059,2,-5.212905402,-5.16199359,-3.280616686,0.693147181
17,5/1/2020,MARAMURES,MM,0.017133069,0.03133631,,0.005507881,0.005838937,0.026451587,2,-5.201575329,-5.143206484,-3.632439111,0.693147181
17,6/1/2020,MARAMURES,MM,0.025630246,0.040112361,,0.005553894,0.005888623,0.056546867,1.75,-5.193255984,-5.134733087,-2.872685486,0.559615788
17,7/1/2020,MARAMURES,MM,0.029223266,0.046821273,,0.005573351,0.005926606,0.168414055,1.75,-5.189758875,-5.12830362,-1.781329718,0.559615788
17,8/1/2020,MARAMURES,MM,0.023638673,0.067614429,,0.005543109,0.006044327,0.646160048,1.5,-5.195199676,-5.10863518,-0.436708053,0.405465108
17,9/1/2020,MARAMURES,MM,0.039629179,0.080249513,,0.0056297,0.006115861,0.823829351,1.5,-5.179699191,-5.096869789,-0.193791869,0.405465108
17,10/1/2020,MARAMURES,MM,0.055430951,0.113388173,,0.005715268,0.006303476,1.69559729,1.5,-5.164614115,-5.066654059,0.528035062,0.405465108
17,11/1/2020,MARAMURES,MM,0.060899091,0.134391598,,0.005744878,0.006422387,4.070190539,1.5,-5.159446534,-5.047965363,1.403689814,0.405465108
17,12/1/2020,MARAMURES,MM,0.062178459,0.190738174,,0.005751806,0.006741395,2.240061936,1.5,-5.158241332,-4.999488404,0.806503516,0.405465108
17,1/1/2021,MARAMURES,MM,0.081769749,0.201319786,,0.005857895,0.006801303,2.558626658,1.25,-5.139964926,-4.99064106,0.939470653,0.223143551
17,2/1/2021,MARAMURES,MM,0.092314649,0.201925354,,0.005914997,0.006804731,3.38370919,1.25,-5.130264306,-4.990137101,1.218972501,0.223143551
17,3/1/2021,MARAMURES,MM,0.108593038,0.209690271,,0.006003146,0.006848693,2.639497753,1.25,-5.115471604,-4.983697481,0.970588654,0.223143551
17,4/1/2021,MARAMURES,MM,0.106686326,0.203771377,,0.005992821,0.006815183,1.01303851,1.25,-5.117193024,-4.988602391,0.01295424,0.223143551
17,5/1/2021,MARAMURES,MM,0.119872163,0.197345319,,0.006064224,0.006778802,0.3151277,1.25,-5.105348743,-4.993954962,-1.154777326,0.223143551
17,6/1/2021,MARAMURES,MM,0.158441857,0.20302839,,0.006273083,0.006810976,0.072354919,1.25,-5.071487406,-4.989219798,-2.626171835,0.223143551
17,7/1/2021,MARAMURES,MM,0.175374385,0.199326541,,0.006364774,0.006790018,0.038548555,1.25,-5.05697656,-4.99230165,-3.255836657,0.223143551
17,8/1/2021,MARAMURES,MM,0.18650661,0.213605076,,0.006425056,0.006870857,0.144017942,1.25,-5.047549914,-4.980466502,-1.937817393,0.223143551
17,9/1/2021,MARAMURES,MM,0.214958811,0.216004246,,0.006579128,0.00688444,2.382489413,1.25,-5.023853106,-4.978491558,0.868145913,0.223143551
17,10/1/2021,MARAMURES,MM,0.17381314,0.236705948,,0.00635632,0.007001643,4.725500253,1.5,-5.058305738,-4.961610482,1.552973429,0.405465108
17,11/1/2021,MARAMURES,MM,0.172405637,0.249946469,,0.006348698,0.007076604,2.583119368,1.75,-5.059505544,-4.950961108,0.948997726,0.559615788
17,12/1/2021,MARAMURES,MM,0.176663887,0.317770593,,0.006371757,0.007460592,0.749816153,1.75,-5.055880062,-4.898120469,-0.287927232,0.559615788
18,4/1/2020,MEHEDINTI,MH,0.004722378,0.010270745,,0.003209235,0.003968345,0.1145484,2,-5.741722836,-5.52940605,-2.166757834,0.693147181
18,5/1/2020,MEHEDINTI,MH,0.004363142,0.014454651,,0.003208087,0.00398478,0.096024232,2,-5.742080448,-5.525273231,-2.343154701,0.693147181
18,6/1/2020,MEHEDINTI,MH,0.007515056,0.02134431,,0.003218155,0.004011842,0.125475715,1.75,-5.73894714,-5.518504699,-2.075643045,0.559615788
18,7/1/2020,MEHEDINTI,MH,0.019211581,0.037643272,,0.003255515,0.004075865,0.565327473,1.75,-5.72740473,-5.502672351,-0.570350117,0.559615788
18,8/1/2020,MEHEDINTI,MH,0.024910222,0.034358987,,0.003273718,0.004062964,0.957568229,1.5,-5.721829078,-5.50584251,-0.043358303,0.405465108
18,9/1/2020,MEHEDINTI,MH,0.039628365,0.094517046,,0.00332073,0.004299265,0.521245463,1.5,-5.707570791,-5.449311197,-0.651534211,0.405465108
18,10/1/2020,MEHEDINTI,MH,0.046179684,0.121273318,,0.003341655,0.004404364,0.94286072,1.5,-5.701288966,-5.425159478,-0.058836706,0.405465108
18,11/1/2020,MEHEDINTI,MH,0.039796832,0.145846514,,0.003321268,0.004500887,2.936558775,1.5,-5.707408759,-5.403480731,1.077238411,0.405465108
18,12/1/2020,MEHEDINTI,MH,0.039806086,0.201642217,,0.003321297,0.004720053,2.092477413,1.5,-5.707399859,-5.355935274,0.738348729,0.405465108
18,1/1/2021,MEHEDINTI,MH,0.045449529,0.217156538,,0.003339323,0.004780993,1.094919346,1.25,-5.701987135,-5.343106977,0.090680704,0.223143551
18,2/1/2021,MEHEDINTI,MH,0.056169722,0.230660627,,0.003373565,0.004834037,0.847808885,1.25,-5.691785204,-5.332073289,-0.16510004,0.223143551
18,3/1/2021,MEHEDINTI,MH,0.067523,0.187623444,,0.003409829,0.004664987,1.744602283,1.25,-5.681093087,-5.367670204,0.556526612,0.223143551
18,4/1/2021,MEHEDINTI,MH,0.081041384,0.188674901,,0.003453009,0.004669117,1.73568459,1.25,-5.668509277,-5.366785251,0.551401912,0.223143551
18,5/1/2021,MEHEDINTI,MH,0.096819114,0.20395362,,0.003503405,0.004729132,0.636312475,1.25,-5.654019823,-5.354013584,-0.452065523,0.223143551
18,6/1/2021,MEHEDINTI,MH,0.115202952,0.192799132,,0.003562126,0.004685317,0.065312684,1.25,-5.637397691,-5.363321652,-2.728569012,0.223143551
18,7/1/2021,MEHEDINTI,MH,0.146010954,0.219968382,,0.003660532,0.004792038,0.006685231,1.25,-5.610146922,-5.340799467,-5.007854461,0.223143551
18,8/1/2021,MEHEDINTI,MH,0.161994069,0.244715853,,0.003711584,0.004889246,0.073051346,1.25,-5.596296545,-5.320717136,-2.616592712,0.223143551
18,9/1/2021,MEHEDINTI,MH,0.174561431,0.238641393,,0.003751726,0.004865386,1.611716091,1.25,-5.585539271,-5.325609281,0.477299506,0.223143551
18,10/1/2021,MEHEDINTI,MH,0.186623155,0.26579878,,0.003790253,0.00497206,7.665043168,1.5,-5.57532251,-5.30392104,2.036670144,0.405465108
18,11/1/2021,MEHEDINTI,MH,0.188730608,0.252472691,,0.003796985,0.004919715,3.145810568,1.75,-5.573548077,-5.314504658,1.146071589,0.559615788
18,12/1/2021,MEHEDINTI,MH,0.189443466,0.316628479,,0.003799261,0.005171719,0.384113072,1.75,-5.572948577,-5.264550122,-0.956818312,0.559615788
19,4/1/2020,MURES,MS,-0.106964861,0.060510288,,0.005463897,0.009108057,0.350128106,2,-5.209593061,-4.698595899,-1.049456174,0.693147181
19,5/1/2020,MURES,MS,-0.099613282,0.09747112,,0.005508876,0.00942549,0.26656944,2,-5.201394633,-4.664337544,-1.322120507,0.693147181
19,6/1/2020,MURES,MS,-0.079046146,0.109300093,,0.005634713,0.009527082,0.047079099,1.75,-5.17880906,-4.653616826,-3.055926136,0.559615788
19,7/1/2020,MURES,MS,-0.057131036,0.117261116,,0.005768797,0.009595454,0.150325956,1.75,-5.155291675,-4.646465838,-1.894949302,0.559615788
19,8/1/2020,MURES,MS,-0.051261032,0.134132256,,0.005804712,0.00974035,0.325247511,1.5,-5.14908529,-4.631478269,-1.123168815,0.405465108
19,9/1/2020,MURES,MS,-0.031352285,0.149178626,,0.005926521,0.009869573,0.352367086,1.5,-5.128318,-4.618298647,-1.043081788,0.405465108
19,10/1/2020,MURES,MS,-0.015926855,0.170497527,,0.006020899,0.010052668,1.961498987,1.5,-5.112518762,-4.599917201,0.67370897,0.405465108
19,11/1/2020,MURES,MS,-0.005996035,0.136040955,,0.006081659,0.009756742,5.787582494,1.5,-5.102477796,-4.629796724,1.755714673,0.405465108
19,12/1/2020,MURES,MS,-0.000652059,0.191057241,,0.006114355,0.010229243,3.018934043,1.5,-5.097115984,-4.582504745,1.104903803,0.405465108
19,1/1/2021,MURES,MS,-0.000756556,0.20459335,,0.006113716,0.010345496,1.425314938,1.25,-5.097220554,-4.571204055,0.354392798,0.223143551
19,2/1/2021,MURES,MS,0.013206443,0.208582955,,0.006199146,0.01037976,1.208076823,1.25,-5.083343714,-4.567897534,0.189029693,0.223143551
19,3/1/2021,MURES,MS,0.005995359,0.241128275,,0.006155026,0.010659271,1.681343407,1.25,-5.090486253,-4.541325231,0.519593121,0.223143551
19,4/1/2021,MURES,MS,0.015041081,0.265346611,,0.006210371,0.010867267,2.59419148,1.25,-5.081534627,-4.52200001,0.9532749,0.223143551
19,5/1/2021,MURES,MS,0.034282655,0.312354406,,0.006328098,0.011270988,0.854579929,1.25,-5.062755612,-4.485523315,-0.157145242,0.223143551
19,6/1/2021,MURES,MS,0.046812735,0.295516677,,0.006404761,0.011126379,0.101419756,1.25,-5.050713655,-4.498436502,-2.288487379,0.223143551
19,7/1/2021,MURES,MS,0.080828574,0.273189839,,0.006612882,0.010934628,0.019325113,1.25,-5.018735767,-4.51582066,-3.946349828,0.223143551
19,8/1/2021,MURES,MS,0.084941919,0.271831903,,0.006638049,0.010922965,0.087548619,1.25,-5.014937258,-4.516887792,-2.435560997,0.223143551
19,9/1/2021,MURES,MS,0.124615524,0.237449705,,0.006880785,0.010627678,0.904729574,1.25,-4.979022491,-4.544293523,-0.100119194,0.223143551
19,10/1/2021,MURES,MS,0.158217229,0.212703969,,0.007086372,0.010415153,5.954711539,1.5,-4.949581761,-4.564493544,1.784182761,0.405465108
19,11/1/2021,MURES,MS,0.23229757,0.217308271,,0.007539621,0.010454696,5.442053375,1.75,-4.887583342,-4.56070401,1.694156448,0.559615788
19,12/1/2021,MURES,MS,0.309846996,0.28476343,,0.008014095,0.011034026,1.074334465,1.75,-4.826553379,-4.506771495,0.071701368,0.559615788
40,4/1/2020,NEAMT,NT,0.017970966,0.01617458,,0.003602692,0.005664846,0.379664915,2,-5.626073869,-5.17347562,-0.968466218,0.693147181
40,5/1/2020,NEAMT,NT,0.016801013,0.040515075,,0.003598552,0.005800536,0.43724209,2,-5.627223829,-5.14980493,-0.827268256,0.693147181
40,6/1/2020,NEAMT,NT,0.017213315,0.029721415,,0.003600011,0.005740365,0.087021294,1.75,-5.626818423,-5.16023249,-2.441602427,0.559615788
40,7/1/2020,NEAMT,NT,0.031884127,0.043627475,,0.003651932,0.005817887,0.174869427,1.75,-5.612498886,-5.146818184,-1.743715715,0.559615788
40,8/1/2020,NEAMT,NT,0.032533366,0.058793447,,0.00365423,0.005902432,0.811580522,1.5,-5.611869906,-5.132390783,-0.208771671,0.405465108
40,9/1/2020,NEAMT,NT,0.047554103,0.088224312,,0.00370739,0.0060665,0.975573144,1.5,-5.597427245,-5.104973488,-0.024730141,0.405465108
40,10/1/2020,NEAMT,NT,0.054350581,0.117510363,,0.003731443,0.00622976,2.347238331,1.5,-5.590960252,-5.078417464,0.853239459,0.405465108
40,11/1/2020,NEAMT,NT,0.064246106,0.132011276,,0.003766464,0.006310598,3.384484011,1.5,-5.5816186,-5.065524844,1.219201461,0.405465108
40,12/1/2020,NEAMT,NT,0.067598429,0.171079878,,0.003778328,0.006528393,1.800223191,1.5,-5.578473599,-5.031594489,0.587910652,0.405465108
40,1/1/2021,NEAMT,NT,0.074560903,0.1782303,,0.003802969,0.006568254,1.586638551,1.25,-5.571973151,-5.025507218,0.461617659,0.223143551
40,2/1/2021,NEAMT,NT,0.082999775,0.167159872,,0.003832835,0.00650654,1.408722319,1.25,-5.564150506,-5.034947447,0.342683137,0.223143551
40,3/1/2021,NEAMT,NT,0.105605625,0.157331785,,0.003912839,0.006451752,2.146193308,1.25,-5.543492004,-5.043403615,0.763695718,0.223143551
40,4/1/2021,NEAMT,NT,0.115067167,0.157926598,,0.003946325,0.006455068,2.112443691,1.25,-5.534970624,-5.042889794,0.747845425,0.223143551
40,5/1/2021,NEAMT,NT,0.137810699,0.16615345,,0.004026816,0.00650093,0.750869585,1.25,-5.51477929,-5.035810102,-0.286523298,0.223143551
40,6/1/2021,NEAMT,NT,0.166191623,0.169378126,,0.004127259,0.006518906,0.137223164,1.25,-5.49014185,-5.033048693,-1.986146744,0.223143551
40,7/1/2021,NEAMT,NT,0.189645691,0.173728692,,0.004210265,0.006543159,0.026244119,1.25,-5.470229743,-5.029335187,-3.640313371,0.223143551
40,8/1/2021,NEAMT,NT,0.20350188,0.191429298,,0.004259303,0.006641834,0.227563232,1.25,-5.458649726,-5.014367108,-1.480327138,0.223143551
40,9/1/2021,NEAMT,NT,0.217646887,0.204715063,,0.004309364,0.006715898,1.486938309,1.25,-5.446965052,-5.003277708,0.39671918,0.223143551
40,10/1/2021,NEAMT,NT,0.221243323,0.233656749,,0.004322092,0.006877239,6.185389276,1.5,-5.444015809,-4.979538059,1.822189943,0.405465108
40,11/1/2021,NEAMT,NT,0.222418392,0.237975035,,0.00432625,0.006901312,3.442970251,1.75,-5.443054081,-4.976043777,1.236334544,0.559615788
40,12/1/2021,NEAMT,NT,0.22787164,0.293743661,,0.00434555,0.007212204,0.672717529,1.75,-5.43860297,-4.931980707,-0.396429756,0.559615788
20,4/1/2020,OLT,OT,0.007311935,0.00327628,,0.003861001,0.004781746,0.027344943,2,-5.556828924,-5.342949602,-3.599223649,0.693147181
20,5/1/2020,OLT,OT,0.002255701,-0.001763593,,0.00384162,0.004757725,0.04812099,2,-5.561861095,-5.347985677,-3.034036816,0.693147181
20,6/1/2020,OLT,OT,0.028613098,0.022282704,,0.003942647,0.004872333,0.112205927,1.75,-5.535902868,-5.324182455,-2.187419459,0.559615788
20,7/1/2020,OLT,OT,0.075776223,0.028213144,,0.004123422,0.004900598,0.436489164,1.75,-5.491071787,-5.318398043,-0.82899173,0.559615788
20,8/1/2020,OLT,OT,0.11547535,0.042766231,,0.004275588,0.00496996,0.631042843,1.5,-5.45483362,-5.304343508,-0.460381521,0.405465108
20,9/1/2020,OLT,OT,0.134675563,0.068032453,,0.004349182,0.005090382,0.586846929,1.5,-5.437767494,-5.280402401,-0.532991261,0.405465108
20,10/1/2020,OLT,OT,0.118318871,0.109761484,,0.004286487,0.005289268,1.391369268,1.5,-5.452287707,-5.242075414,0.330288347,0.405465108
20,11/1/2020,OLT,OT,0.113026247,0.096338115,,0.004266201,0.00522529,3.75664528,1.5,-5.457031602,-5.254244887,1.323526346,0.405465108
20,12/1/2020,OLT,OT,0.120055374,0.169288789,,0.004293143,0.005572983,2.559356613,1.5,-5.450736131,-5.189824836,0.939755904,0.405465108
20,1/1/2021,OLT,OT,0.117036524,0.185757604,,0.004281572,0.005651475,1.338665326,1.25,-5.453435038,-5.175838628,0.291673092,0.223143551
20,2/1/2021,OLT,OT,0.123032295,0.172169073,,0.004304554,0.005586711,0.897112741,1.25,-5.448081823,-5.187364586,-0.108573739,0.223143551
20,3/1/2021,OLT,OT,0.142796324,0.151129418,,0.004380309,0.005486433,1.426554508,1.25,-5.430636082,-5.205476964,0.355262102,0.223143551
20,4/1/2021,OLT,OT,0.163761454,0.151395564,,0.004460667,0.005487701,1.6210663,1.25,-5.412456864,-5.205245787,0.483084143,0.223143551
20,5/1/2021,OLT,OT,0.185689254,0.168210428,,0.004544716,0.005567843,0.491484581,1.25,-5.393790002,-5.190747498,-0.710324712,0.223143551
20,6/1/2021,OLT,OT,0.215560774,0.155584224,,0.004659213,0.005507665,0.087992667,1.25,-5.368908743,-5.20161449,-2.430501794,0.223143551
20,7/1/2021,OLT,OT,0.313366734,0.209002017,,0.005034101,0.005762261,0.022175571,1.25,-5.29152039,-5.156425287,-3.808763984,0.223143551
20,8/1/2021,OLT,OT,0.338425454,0.221758992,,0.00513015,0.005823063,0.103855593,1.25,-5.272620368,-5.14592891,-2.264753877,0.223143551
20,9/1/2021,OLT,OT,0.419682483,0.216965974,,0.005441606,0.005800219,1.55537733,1.25,-5.213681013,-5.149859673,0.441718172,0.223143551
20,10/1/2021,OLT,OT,0.406861591,0.255600203,,0.005392464,0.005984354,6.39018657,1.5,-5.222752854,-5.118606819,1.854763465,0.405465108
20,11/1/2021,OLT,OT,0.376243489,0.230807318,,0.005275106,0.005866188,3.584708219,1.75,-5.244756579,-5.138550217,1.276677081,0.559615788
20,12/1/2021,OLT,OT,0.389628781,0.318557086,,0.005326411,0.006284415,0.533390058,1.75,-5.235077609,-5.069682505,-0.628502306,0.559615788
21,4/1/2020,PRAHOVA,PH,0.00360845,0.039347317,,0.006568526,0.008619553,0.028313536,2,-5.025465888,-4.753722061,-3.564415295,0.693147181
21,5/1/2020,PRAHOVA,PH,-0.003108542,0.063488272,,0.006524563,0.00881976,0.023594613,2,-5.032181226,-4.73076067,-3.746736852,0.693147181
21,6/1/2020,PRAHOVA,PH,0.006892108,0.049785996,,0.006590017,0.008706123,0.108972157,1.75,-5.022199377,-4.743728668,-2.216662865,0.559615788
21,7/1/2020,PRAHOVA,PH,0.027011901,0.043802232,,0.006721699,0.008656499,0.690079006,1.75,-5.002414324,-4.749444958,-0.370949186,0.559615788
21,8/1/2020,PRAHOVA,PH,0.043499715,0.052486484,,0.00682961,0.008728519,1.392039888,1.5,-4.986487668,-4.741159553,0.330770217,0.405465108
21,9/1/2020,PRAHOVA,PH,0.053596643,0.078715873,,0.006895694,0.008946046,1.039167932,1.5,-4.976858157,-4.71654367,0.038420327,0.405465108
21,10/1/2020,PRAHOVA,PH,0.070057196,0.098020059,,0.007003427,0.00910614,1.941312332,1.5,-4.961355741,-4.698806386,0.663364204,0.405465108
21,11/1/2020,PRAHOVA,PH,0.08174798,0.115226942,,0.007079942,0.009248841,5.267803228,1.5,-4.95048961,-4.683257078,1.661613431,0.405465108
21,12/1/2020,PRAHOVA,PH,0.097273912,0.165623783,,0.007181557,0.009666793,3.487605175,1.5,-4.936239001,-4.639058618,1.249215304,0.405465108
21,1/1/2021,PRAHOVA,PH,0.094067276,0.175670675,,0.00716057,0.009750115,1.41005298,1.25,-4.939165645,-4.630476226,0.343627278,0.223143551
21,2/1/2021,PRAHOVA,PH,0.102366021,0.183038441,,0.007214885,0.009811217,0.885921544,1.25,-4.931609045,-4.624228919,-0.121126883,0.223143551
21,3/1/2021,PRAHOVA,PH,0.102931714,0.187155848,,0.007218587,0.009845364,1.410518106,1.25,-4.931096013,-4.620754595,0.343957088,0.223143551
21,4/1/2021,PRAHOVA,PH,0.124977053,0.185237047,,0.007362872,0.009829451,2.403286118,1.25,-4.911305204,-4.622372204,0.876837017,0.223143551
21,5/1/2021,PRAHOVA,PH,0.137527476,0.191385703,,0.007445013,0.009880443,1.018669935,1.25,-4.900210817,-4.617197911,0.018497791,0.223143551
21,6/1/2021,PRAHOVA,PH,0.126031913,0.189714652,,0.007369776,0.009866585,0.211914581,1.25,-4.910367972,-4.618601507,-1.551572008,0.223143551
21,7/1/2021,PRAHOVA,PH,0.162202154,0.188181808,,0.007606507,0.009853873,0.067105109,1.25,-4.878751229,-4.619890751,-2.701495094,0.223143551
21,8/1/2021,PRAHOVA,PH,0.17877254,0.220899104,,0.007714959,0.010125205,0.187742083,1.25,-4.864594166,-4.59272744,-1.672686159,0.223143551
21,9/1/2021,PRAHOVA,PH,0.198689154,0.224383303,,0.007845311,0.0101541,1.571663394,1.25,-4.847839255,-4.589877707,0.452134545,0.223143551
21,10/1/2021,PRAHOVA,PH,0.221353778,0.225451651,,0.007993649,0.01016296,9.102192836,1.5,-4.829107945,-4.589005527,2.208515355,0.405465108
21,11/1/2021,PRAHOVA,PH,0.245439399,0.249607301,,0.008151287,0.010363289,5.291135679,1.75,-4.809579444,-4.569485655,1.666032907,0.559615788
21,12/1/2021,PRAHOVA,PH,0.240324637,0.288044672,,0.008117811,0.010682059,0.68529494,1.75,-4.813694693,-4.539189687,-0.377905965,0.559615788
37,4/1/2020,SALAJ,SJ,-0.017162341,0.011481746,,0.004153528,0.006172727,0.060016163,2,-5.483797293,-5.087614628,-2.813141374,0.693147181
37,5/1/2020,SALAJ,SJ,-0.031268514,0.050337495,,0.004093914,0.00640985,0.115585264,2,-5.498253781,-5.049919423,-2.157746805,0.693147181
37,6/1/2020,SALAJ,SJ,-0.02769443,0.056043384,,0.004109018,0.006444671,0.061204602,1.75,-5.494571123,-5.044501691,-2.793532902,0.559615788
37,7/1/2020,SALAJ,SJ,-0.009654307,0.043816397,,0.004185257,0.006370054,0.070299993,1.75,-5.476187183,-5.05614735,-2.654983585,0.559615788
37,8/1/2020,SALAJ,SJ,0.021345533,0.055091974,,0.004316264,0.006438865,0.36170712,1.5,-5.445365063,-5.045403017,-1.016920457,0.405465108
37,9/1/2020,SALAJ,SJ,0.032215555,0.071609003,,0.004362201,0.006539663,0.619622314,1.5,-5.434778454,-5.029869699,-0.478645157,0.405465108
37,10/1/2020,SALAJ,SJ,0.041321927,0.109558669,,0.004400685,0.006771256,2.822063099,1.5,-5.425994982,-4.995068618,1.037468213,0.405465108
37,11/1/2020,SALAJ,SJ,0.036462595,0.132102247,,0.00438015,0.006908832,6.597024149,1.5,-5.430672406,-4.974954659,1.886618661,0.405465108
37,12/1/2020,SALAJ,SJ,0.039498961,0.181817085,,0.004392981,0.007212225,1.742548488,1.5,-5.427747142,-4.931977802,0.55534869,0.405465108
37,1/1/2021,SALAJ,SJ,0.037826959,0.193480733,,0.004385915,0.007283404,1.812129667,1.25,-5.429356907,-4.922156936,0.594502765,0.223143551
37,2/1/2021,SALAJ,SJ,0.028275352,0.18395726,,0.00434555,0.007225286,1.807647349,1.25,-5.438602987,-4.930168521,0.592026193,0.223143551
37,3/1/2021,SALAJ,SJ,0.047125648,0.177648186,,0.004425212,0.007186783,3.194839952,1.25,-5.420437038,-4.935511572,1.161536993,0.223143551
37,4/1/2021,SALAJ,SJ,0.05285072,0.179372316,,0.004449407,0.007197305,2.415650551,1.25,-5.414984515,-4.934048598,0.88196863,0.223143551
37,5/1/2021,SALAJ,SJ,0.06807902,0.175592641,,0.004513762,0.007174239,0.760792558,1.25,-5.400624245,-4.937258563,-0.273394549,0.223143551
37,6/1/2021,SALAJ,SJ,0.090931857,0.166815587,,0.00461034,0.007120676,0.084230605,1.25,-5.379453726,-4.944752642,-2.474196948,0.223143551
37,7/1/2021,SALAJ,SJ,0.122309506,0.152856974,,0.004742943,0.007035491,0.019839262,1.25,-5.35109735,-4.956787773,-3.920092389,0.223143551
37,8/1/2021,SALAJ,SJ,0.140495408,0.167289788,,0.004819798,0.00712357,0.058080158,1.25,-5.335023235,-4.944346318,-2.845931196,0.223143551
37,9/1/2021,SALAJ,SJ,0.165779226,0.15558151,,0.004926649,0.007052118,1.76186062,1.25,-5.313096244,-4.95442727,0.566370421,0.223143551
37,10/1/2021,SALAJ,SJ,0.16834731,0.170840137,,0.004937502,0.007145236,7.402201065,1.5,-5.310895776,-4.941309402,2.001777397,0.405465108
37,11/1/2021,SALAJ,SJ,0.170597174,0.189863247,,0.00494701,0.007261328,4.234704792,1.75,-5.308971948,-4.925192577,1.443313619,0.559615788
37,12/1/2021,SALAJ,SJ,0.173109464,0.256992278,,0.004957627,0.007670993,0.665167856,1.75,-5.306828086,-4.870309172,-0.407715855,0.559615788
22,4/1/2020,SATU MARE,SM,-0.011672889,0.030738806,,0.005783847,0.00654842,0.06156348,2,-5.152686204,-5.028531533,-2.78768644,0.693147181
22,5/1/2020,SATU MARE,SM,-0.013581215,0.043459223,,0.005772679,0.006629234,0.013582935,2,-5.154618935,-5.016265996,-4.298941084,0.693147181
22,6/1/2020,SATU MARE,SM,-0.004265463,0.02768024,,0.005827197,0.006528988,0.018294808,1.75,-5.145219238,-5.031503298,-4.001137988,0.559615788
22,7/1/2020,SATU MARE,SM,0.041402101,0.033436386,,0.006094451,0.006565558,0.021451669,1.75,-5.100376673,-5.02591782,-3.841952823,0.559615788
22,8/1/2020,SATU MARE,SM,0.069574133,0.055509801,,0.006259318,0.006705793,0.205711202,1.5,-5.07368409,-5.004783492,-1.581282024,0.405465108
22,9/1/2020,SATU MARE,SM,0.09251572,0.064373375,,0.006393576,0.006762105,0.454466256,1.5,-5.052461616,-4.996421121,-0.788631612,0.405465108
22,10/1/2020,SATU MARE,SM,0.078689857,0.101639602,,0.006312664,0.006998862,1.10658763,1.5,-5.065197443,-4.962007749,0.101281073,0.405465108
22,11/1/2020,SATU MARE,SM,0.082818357,0.11702604,,0.006336825,0.007096614,4.654721803,1.5,-5.06137742,-4.948137534,1.537882146,0.405465108
22,12/1/2020,SATU MARE,SM,0.063164621,0.182342097,,0.006221808,0.007511575,2.514060679,1.5,-5.0796947,-4.891310067,0.921899246,0.405465108
